p_val,avg_log2FC,pct.1,pct.2,p_val_adj,expression
0.0151806203302241,-0.104323327454293,0.122,0.173,1,Unchanged
0.0152039177622123,-0.264301529350883,0.226,0.362,1,Unchanged
0.0152043531938883,-0.132151335138107,0.122,0.2,1,Unchanged
0.0152895771624359,-0.136337384340111,0.13,0.195,1,Unchanged
0.0152929722787999,-0.168976633115921,0.148,0.241,1,Unchanged
0.0153281694624879,-0.214836326884286,0.139,0.27,1,Unchanged
0.0153523136321216,-0.0733395640701124,0.113,0.172,1,Unchanged
0.0153566408506182,-0.213239167755326,0.2,0.232,1,Unchanged
0.0154269986067832,-0.12999843095922,0.13,0.194,1,Unchanged
0.015464917614606,-0.130564760056716,0.139,0.207,1,Unchanged
0.015486744073941,-0.182243859995036,0.148,0.229,1,Unchanged
0.0154903707849091,0.00138637053743171,0.157,0.131,1,Unchanged
0.0155387639867556,-0.0560459544862031,0.078,0.164,1,Unchanged
0.0155565177192498,-0.0486973840005955,0.104,0.152,1,Unchanged
0.0155743859798715,-0.0824345687980892,0.13,0.166,1,Unchanged
0.0156030639833451,0.246833493510515,0.174,0.072,1,Unchanged
0.0156044714976044,-0.0127677237724286,0.139,0.133,1,Unchanged
0.0156698575834178,-0.141995019202037,0.104,0.206,1,Unchanged
0.0156861082453485,-0.199292776847354,0.157,0.251,1,Unchanged
0.0156918933225733,-0.116199422574065,0.13,0.177,1,Unchanged
0.015718288784309,-0.150695228504301,0.13,0.204,1,Unchanged
0.0157276897904121,-0.198835801759741,0.165,0.269,1,Unchanged
0.0157347051683708,-0.251854521931631,0.191,0.312,1,Unchanged
0.0157393744877241,-0.105303903706191,0.113,0.181,1,Unchanged
0.0157482727080767,-0.0990118486512905,0.13,0.172,1,Unchanged
0.0157499580006029,-0.846957838628943,0.426,0.739,1,Unchanged
0.0157519965678383,-0.0995446344175063,0.13,0.172,1,Unchanged
0.015767652671299,-0.21671162212276,0.165,0.258,1,Unchanged
0.0157831526912327,0.0547638624977245,0.157,0.116,1,Unchanged
0.0157982540821961,-0.17535728273857,0.139,0.228,1,Unchanged
0.0158463698443788,-0.251633673092181,0.2,0.33,1,Unchanged
0.0158701094301226,-0.161946702926723,0.165,0.243,1,Unchanged
0.015892383819403,-0.0219432140335355,0.148,0.141,1,Unchanged
0.0159084408716437,-0.027674691652558,0.13,0.14,1,Unchanged
0.0159366011645312,-0.0926160069107928,0.157,0.176,1,Unchanged
0.0159667771443352,-0.213783764155009,0.148,0.255,1,Unchanged
0.0159752649401543,-0.00950194560530437,0.122,0.139,1,Unchanged
0.0159931279439241,-0.157129686628947,0.122,0.216,1,Unchanged
0.0160202070023394,-0.940214474000721,0.565,0.789,1,Unchanged
0.0160741576695756,-0.176061502639323,0.139,0.225,1,Unchanged
0.0160829678744469,-0.122789231934416,0.139,0.199,1,Unchanged
0.016111337037613,-0.125282195831115,0.13,0.195,1,Unchanged
0.0161381284668263,-0.0336207432964088,0.104,0.148,1,Unchanged
0.01616522132181,-0.175002855752169,0.174,0.258,1,Unchanged
0.016196074026221,-0.0879566601422945,0.13,0.164,1,Unchanged
0.0162187283011116,-0.0686381996077716,0.104,0.161,1,Unchanged
0.0162266560288131,-0.06367877553901,0.113,0.161,1,Unchanged
0.0162523432421535,-0.337731951206482,0.409,0.551,1,Unchanged
0.0162563781645414,0.0482056823058158,0.139,0.117,1,Unchanged
0.0162724078787261,-0.0892835916894102,0.104,0.168,1,Unchanged
0.0162879924379906,-0.229863091613321,0.183,0.288,1,Unchanged
0.0163072871984366,-0.093973504339093,0.104,0.17,1,Unchanged
0.0163666846851788,-0.181793046177221,0.122,0.226,1,Unchanged
0.0164456382256222,-0.0958445695726075,0.148,0.186,1,Unchanged
0.0164481609459548,-0.417864817060741,0.461,0.598,1,Unchanged
0.0165155492423617,-0.776872440192413,0.817,0.856,1,Unchanged
0.016544253602627,-0.230078970903934,0.226,0.316,1,Unchanged
0.0165577554430579,-1.01242739745519,0.209,0.487,1,Unchanged
0.0166309491367884,-0.223528858864037,0.174,0.27,1,Unchanged
0.0166384674891713,-0.176466592127206,0.217,0.26,1,Unchanged
0.0166600873202495,-0.259261048505866,0.243,0.377,1,Unchanged
0.0167057892683581,-0.288414095943103,0.304,0.415,1,Unchanged
0.0167308269300349,-0.129414308417124,0.087,0.19,1,Unchanged
0.0168221437334201,-0.113602311088026,0.113,0.177,1,Unchanged
0.0168530655752011,-0.276443534735605,0.296,0.43,1,Unchanged
0.0168639652628698,-0.16810080444995,0.139,0.219,1,Unchanged
0.0168704232116563,-0.212764385601765,0.165,0.256,1,Unchanged
0.0168782281585499,-0.190323928259625,0.157,0.248,1,Unchanged
0.0169595117422387,-0.0466496859853811,0.113,0.152,1,Unchanged
0.0169972864840375,-0.169892638550856,0.148,0.239,1,Unchanged
0.0170115208357161,-0.177830595492378,0.148,0.228,1,Unchanged
0.0170131366285176,-0.220976168653573,0.174,0.273,1,Unchanged
0.0170219947879367,0.00993202835592177,0.13,0.129,1,Unchanged
0.0170371679198397,-0.204322487705917,0.226,0.342,1,Unchanged
0.0170387935779942,-1.21510469545647,0.783,0.917,1,Unchanged
0.017068774144083,-0.101399932247527,0.113,0.168,1,Unchanged
0.0170842482787142,-0.848900729073906,0.922,0.941,1,Unchanged
0.0171123355277032,-0.203162648398436,0.139,0.242,1,Unchanged
0.0171244195618001,-0.185764777034596,0.148,0.239,1,Unchanged
0.017134800098586,-0.161536788151728,0.113,0.204,1,Unchanged
0.0171421002601477,-0.0267843021537293,0.148,0.142,1,Unchanged
0.0171467525599555,-0.384361834750155,0.426,0.561,1,Unchanged
0.0171535858655078,-0.093182769849093,0.122,0.171,1,Unchanged
0.0171549756846392,-0.104860072321038,0.165,0.214,1,Unchanged
0.0172153861289574,-0.0594271709369869,0.13,0.155,1,Unchanged
0.0172526215316075,0.46863803415647,0.165,0.037,1,Unchanged
0.0172562471021043,-0.0327499689901183,0.139,0.148,1,Unchanged
0.0173021553651246,-0.0476470555659878,0.13,0.149,1,Unchanged
0.01731211448913,-0.233117621477646,0.183,0.308,1,Unchanged
0.0173197655579194,-0.2369319796996,0.2,0.337,1,Unchanged
0.017401848845486,-0.129708645874207,0.122,0.191,1,Unchanged
0.0174269743457818,-0.189775341936706,0.139,0.215,1,Unchanged
0.0174274287778475,-0.161580645063494,0.122,0.212,1,Unchanged
0.0174365831767254,-0.17535728273857,0.148,0.224,1,Unchanged
0.0175131653862431,-0.180192411854733,0.13,0.24,1,Unchanged
0.017513232382949,-0.229467629547212,0.148,0.292,1,Unchanged
0.0175771958716444,-0.130370685675143,0.122,0.192,1,Unchanged
0.0175794355237873,-0.128150619657181,0.113,0.186,1,Unchanged
0.0175810442839547,-0.104323327454293,0.113,0.172,1,Unchanged
0.0176051616490556,-0.198335871617809,0.591,0.459,1,Unchanged
0.0176368605668974,-0.122445036527585,0.104,0.19,1,Unchanged
0.0176545269435797,0.0136299662921788,0.13,0.13,1,Unchanged
0.0176585864009965,-0.0356328705973134,0.13,0.142,1,Unchanged
0.0177188628503019,-0.168080270837387,0.148,0.234,1,Unchanged
0.0177230509293089,-0.174836923836305,0.157,0.269,1,Unchanged
0.0177423566300644,-0.207875179285216,0.139,0.251,1,Unchanged
0.0177595319513524,-0.185703439263668,0.122,0.233,1,Unchanged
0.0177733900118548,-0.185149897822319,0.139,0.232,1,Unchanged
0.0177929287788981,-0.232921148534471,0.2,0.331,1,Unchanged
0.0177961946688808,-0.294591520617399,0.33,0.465,1,Unchanged
0.0178156871438189,-0.227748761322469,0.157,0.299,1,Unchanged
0.017816524282593,-0.0436382851328544,0.13,0.146,1,Unchanged
0.0178249696856988,-0.204610630059516,0.122,0.241,1,Unchanged
0.0178600541135229,-0.195197727462466,0.13,0.257,1,Unchanged
0.017892067003906,0.233788319349662,0.348,0.273,1,Unchanged
0.0178952304320858,-0.196477658086908,0.13,0.234,1,Unchanged
0.017896612836472,-0.182584323729517,0.139,0.236,1,Unchanged
0.0179151566092385,-0.333693688322418,0.426,0.525,1,Unchanged
0.0179231227349433,-0.0347330552692203,0.148,0.143,1,Unchanged
0.0179686566452607,-0.171730140561779,0.148,0.23,1,Unchanged
0.0180226409225687,-0.237572679184268,0.157,0.299,1,Unchanged
0.0180270825955268,-0.22089989947654,0.139,0.264,1,Unchanged
0.0180394204591575,-0.201384835430533,0.13,0.238,1,Unchanged
0.0180960751345872,-0.0768051490680538,0.122,0.16,1,Unchanged
0.0181020154836491,-0.267739679319244,0.313,0.438,1,Unchanged
0.0181184809543277,-0.327748458241344,0.4,0.485,1,Unchanged
0.018120294780032,-0.121849671470802,0.113,0.183,1,Unchanged
0.0181245304910479,-0.288097014301308,0.304,0.443,1,Unchanged
0.018132219781832,-0.228822417085256,0.191,0.261,1,Unchanged
0.018134755548732,-0.133236019369532,0.113,0.19,1,Unchanged
0.0181970003577493,-0.159765879730387,0.113,0.219,1,Unchanged
0.0182081678740972,0.0280467390610527,0.157,0.12,1,Unchanged
0.0182108589903124,0.0438656019770462,0.139,0.12,1,Unchanged
0.0182224830539683,-0.05063503393656,0.139,0.149,1,Unchanged
0.0182374321412649,0.0259783587198238,0.13,0.12,1,Unchanged
0.018238708880909,-0.105303903706191,0.122,0.181,1,Unchanged
0.0182441983272344,-0.145417122788451,0.113,0.192,1,Unchanged
0.01826811453927,-0.202274015761231,0.13,0.244,1,Unchanged
0.0182693334794213,0.196092720296233,0.217,0.071,1,Unchanged
0.0182784639260154,-0.275482966639759,0.287,0.403,1,Unchanged
0.0182956700922567,-0.0850450647223913,0.113,0.168,1,Unchanged
0.0183351657054703,-0.275707808071039,0.226,0.348,1,Unchanged
0.0183893759109502,-0.316819430194003,0.417,0.53,1,Unchanged
0.0184299929462648,-0.0628466914781344,0.113,0.151,1,Unchanged
0.0184766915480379,-0.0880324044913078,0.113,0.163,1,Unchanged
0.0184795423339596,-0.256883087127613,0.157,0.313,1,Unchanged
0.0184922740670643,-0.208406014019383,0.174,0.284,1,Unchanged
0.0185039441155558,-1.16561435163753,0.722,0.923,1,Unchanged
0.0185060430211906,-0.06367877553901,0.113,0.151,1,Unchanged
0.0185072711709934,-0.0558164894106052,0.122,0.147,1,Unchanged
0.0185678392237574,0.0101625902666435,0.122,0.129,1,Unchanged
0.0185806759665561,-1.2089638155948,0.261,0.47,1,Unchanged
0.0186628780559823,-0.213947818628792,0.122,0.25,1,Unchanged
0.0186630537764433,0.0907441641078353,0.165,0.104,1,Unchanged
0.0186789917166834,-0.234646319071609,0.209,0.327,1,Unchanged
0.0187101414962765,-0.120550492537809,0.113,0.186,1,Unchanged
0.0187281428848454,0.0498852005887435,0.165,0.119,1,Unchanged
0.0187822165594198,-0.259022218357946,0.191,0.292,1,Unchanged
0.0188048140849908,-0.175235623587603,0.13,0.216,1,Unchanged
0.0188830757199718,-0.0284770804612778,0.122,0.139,1,Unchanged
0.018912197959809,-0.0567068149313003,0.104,0.156,1,Unchanged
0.0189258989579233,-0.110085794199092,0.13,0.168,1,Unchanged
0.018949811052291,-0.283376368797392,0.287,0.375,1,Unchanged
0.0190158784567845,-0.277329939641458,0.243,0.368,1,Unchanged
0.0190287181882595,-0.214665337687414,0.148,0.228,1,Unchanged
0.0190590485370062,-0.25407652025905,0.261,0.349,1,Unchanged
0.0190672999280604,-1.21195691754888,0.957,0.994,1,Unchanged
0.0190673616342115,-0.101466946548535,0.122,0.176,1,Unchanged
0.0190748692314678,-0.473672714912236,0.591,0.736,1,Unchanged
0.0190819942051818,-0.157833383110286,0.122,0.201,1,Unchanged
0.0190875293959029,-0.160982012124553,0.165,0.232,1,Unchanged
0.0191153111185807,-0.0305119116038105,0.096,0.142,1,Unchanged
0.0191156028249359,-0.182701258382782,0.122,0.22,1,Unchanged
0.0191293395143604,-0.140641563840378,0.113,0.194,1,Unchanged
0.0191370259071908,-0.082746248915839,0.113,0.165,1,Unchanged
0.019182351649234,-0.0284770804612778,0.122,0.138,1,Unchanged
0.0191900142026188,-0.298754544833106,0.417,0.552,1,Unchanged
0.0192589762715861,-0.203777021544677,0.13,0.242,1,Unchanged
0.0192610865647767,-0.2248128121006,0.174,0.295,1,Unchanged
0.0192694824084147,-0.162622187073497,0.113,0.227,1,Unchanged
0.0193308737043472,-0.047557095626804,0.148,0.148,1,Unchanged
0.019338621152044,-0.264949118115573,0.2,0.359,1,Unchanged
0.0193513720543793,-0.196930694686922,0.148,0.236,1,Unchanged
0.0193572478234676,-0.185847195557905,0.113,0.211,1,Unchanged
0.0194110904977314,-0.159433851687935,0.191,0.244,1,Unchanged
0.0194152068566625,-0.0133435993682025,0.139,0.133,1,Unchanged
0.0194179383048089,-0.165401145950861,0.148,0.212,1,Unchanged
0.0194180938647765,-0.0666564753389055,0.113,0.162,1,Unchanged
0.0194418915753281,0.00749518012007724,0.139,0.129,1,Unchanged
0.0195015464905197,-0.238533195225666,0.209,0.308,1,Unchanged
0.0195069274595903,-0.21570411340121,0.139,0.262,1,Unchanged
0.0195378352497403,-0.599432723188555,0.739,0.813,1,Unchanged
0.0195409920225769,-0.141648259185732,0.13,0.214,1,Unchanged
0.0195450389985379,-0.25407652025905,0.235,0.366,1,Unchanged
0.0195595742093108,-0.113058137431902,0.096,0.169,1,Unchanged
0.0195754213269583,-0.280551878874463,0.287,0.415,1,Unchanged
0.0195860147401491,-0.116923364233927,0.096,0.18,1,Unchanged
0.0195883871034276,0.0111775006432784,0.139,0.128,1,Unchanged
0.0196085101808183,-0.260955606622219,0.339,0.417,1,Unchanged
0.0196123647792012,-0.0755528758273017,0.122,0.164,1,Unchanged
0.0197125013524483,-0.111040273255336,0.104,0.188,1,Unchanged
0.0197275239884017,-0.0285781130633628,0.122,0.142,1,Unchanged
0.0197288427104845,-0.108211995687056,0.113,0.171,1,Unchanged
0.019760395066393,-0.169933962308904,0.139,0.233,1,Unchanged
0.0197727042657285,-0.364340677412633,0.548,0.577,1,Unchanged
0.0198212948342674,-0.00515226414255154,0.139,0.127,1,Unchanged
0.0198331571642552,-0.207541088909011,0.165,0.287,1,Unchanged
0.019835480506066,-0.232570802431939,0.139,0.282,1,Unchanged
0.0198668149569307,-0.125276399558946,0.304,0.333,1,Unchanged
0.0198778024034897,0.000693821500584002,0.139,0.129,1,Unchanged
0.0198871679792235,0.0586524365866744,0.148,0.108,1,Unchanged
0.0199205617809713,-0.146205261313819,0.104,0.192,1,Unchanged
0.0199419114535518,-0.125907075714351,0.13,0.191,1,Unchanged
0.0199825367182658,-0.083062730128643,0.113,0.163,1,Unchanged
0.0200888626499684,-0.0643259703498261,0.122,0.164,1,Unchanged
0.0200958593403142,-0.319758829209181,0.417,0.557,1,Unchanged
0.0201092077265973,-0.0436534335254612,0.113,0.142,1,Unchanged
0.0201508243146913,-0.179248417126368,0.113,0.212,1,Unchanged
0.020246065409135,-0.0133435993682025,0.104,0.134,1,Unchanged
0.0202759800265429,-0.0396333015723588,0.13,0.138,1,Unchanged
0.0203036652946648,-0.185495229569811,0.148,0.221,1,Unchanged
0.0203976060373404,-0.0547086220344572,0.104,0.149,1,Unchanged
0.0204280160812999,-0.086693433432502,0.113,0.161,1,Unchanged
0.0204628805166814,0.0353095126058733,0.139,0.117,1,Unchanged
0.0205304522170143,-0.051706133872934,0.104,0.145,1,Unchanged
0.0205557286002028,-0.278956599949387,0.27,0.394,1,Unchanged
0.0205575320501894,-0.298235461090892,0.313,0.434,1,Unchanged
0.0205900135206929,-0.134268728820135,0.122,0.199,1,Unchanged
0.0206020689644401,-0.15017692598718,0.104,0.191,1,Unchanged
0.0206168555508499,-0.939004665542692,0.983,0.999,1,Unchanged
0.0206534405750292,-1.24424305117251,1,1,1,Unchanged
0.0206887063962696,-0.0357235771350365,0.13,0.146,1,Unchanged
0.0207308660920858,-0.399985555707248,0.53,0.666,1,Unchanged
0.0207433539176346,-0.149366286509264,0.096,0.199,1,Unchanged
0.0207709852095565,-0.449179973906501,0.583,0.736,1,Unchanged
0.0207774735096158,-0.141798032872956,0.104,0.191,1,Unchanged
0.0208011923362986,-0.160644741663245,0.104,0.204,1,Unchanged
0.0208377193136425,-0.0352794271904973,0.226,0.237,1,Unchanged
0.0208836289164984,-0.143693821635752,0.113,0.194,1,Unchanged
0.0209628600637768,-0.0835254222459602,0.165,0.174,1,Unchanged
0.0209758434190835,-0.0456823462451638,0.13,0.146,1,Unchanged
0.020977982356599,-0.121263018995371,0.139,0.2,1,Unchanged
0.021023518995611,-0.25362827460012,0.157,0.313,1,Unchanged
0.0210613588319337,-0.269313090815748,0.2,0.341,1,Unchanged
0.0210786640164606,-0.236224995722521,0.157,0.287,1,Unchanged
0.0210790669989277,-0.164406266622296,0.113,0.207,1,Unchanged
0.0210815913404062,-0.137998965395493,0.113,0.175,1,Unchanged
0.0210962446086062,-0.0694165295905431,0.13,0.151,1,Unchanged
0.0211228887443606,-0.26298893804387,0.209,0.339,1,Unchanged
0.021126639405303,-0.0605505028016426,0.113,0.153,1,Unchanged
0.0211358464820084,-0.117316739141083,0.122,0.174,1,Unchanged
0.0211503542713276,-0.175482674511357,0.13,0.215,1,Unchanged
0.0211537437653076,0.132913148762469,0.148,0.087,1,Unchanged
0.02116188444718,-0.244100722181765,0.165,0.295,1,Unchanged
0.0212026346315513,0.126268870647799,0.174,0.089,1,Unchanged
0.021227324709527,0.0777972188730572,0.157,0.101,1,Unchanged
0.0212720804992642,-0.061690222445556,0.104,0.151,1,Unchanged
0.0212819742558895,-0.0860465885674643,0.096,0.159,1,Unchanged
0.0212866417498607,0.0146549716929432,0.122,0.129,1,Unchanged
0.0213478132250301,-0.170994965242889,0.087,0.207,1,Unchanged
0.0213665599248189,-0.296304712678152,0.339,0.474,1,Unchanged
0.0213705471746147,-0.17364250201584,0.122,0.212,1,Unchanged
0.0213804851932798,-0.235520481056023,0.148,0.271,1,Unchanged
0.0213861917823052,-0.107263759751985,0.104,0.172,1,Unchanged
0.0214021073757895,-0.445614458840403,0.557,0.653,1,Unchanged
0.0214348514574045,-0.0376113039871473,0.104,0.138,1,Unchanged
0.021447885573168,-0.00543228129625747,0.139,0.124,1,Unchanged
0.0214521379005577,-0.112522135057531,0.13,0.18,1,Unchanged
0.0214539444821048,-0.0906298479916722,0.113,0.169,1,Unchanged
0.0215094808422789,-0.410334332796115,0.548,0.646,1,Unchanged
0.0215185476601658,-0.119056972894617,0.104,0.176,1,Unchanged
0.0215366385769443,-0.142746238652005,0.113,0.194,1,Unchanged
0.0215399258515071,-0.325955491796456,0.443,0.61,1,Unchanged
0.0215461735301559,-0.0998902387055253,0.104,0.164,1,Unchanged
0.0215509789620786,-0.421393906739658,0.4,0.552,1,Unchanged
0.0215533652405229,-0.109182527200878,0.096,0.172,1,Unchanged
0.0216213509875999,-0.115400809190324,0.113,0.177,1,Unchanged
0.0216348274856858,-0.0890242883673598,0.113,0.162,1,Unchanged
0.0216424216108956,-0.0235177955607457,0.139,0.135,1,Unchanged
0.0216616656385593,-0.141995019202037,0.096,0.197,1,Unchanged
0.0216627263499765,-0.13401648735767,0.13,0.208,1,Unchanged
0.0216764191562526,-0.242707714890559,0.165,0.282,1,Unchanged
0.0217070402539957,-0.925494574710683,0.6,0.854,1,Unchanged
0.0217240311024949,-0.204381969247119,0.148,0.235,1,Unchanged
0.0217270718071046,-0.181362286462632,0.148,0.234,1,Unchanged
0.0217450983062734,-0.182018392455812,0.122,0.212,1,Unchanged
0.0217612009522922,-0.109182527200878,0.122,0.171,1,Unchanged
0.0217769104398498,-0.210489547335393,0.157,0.244,1,Unchanged
0.0217851828125614,-0.113602311088026,0.096,0.175,1,Unchanged
0.0218765325363909,-0.198661582766038,0.122,0.27,1,Unchanged
0.0218876442548688,-0.198248425064016,0.157,0.242,1,Unchanged
0.0218885806833271,-0.0900154907704098,0.113,0.161,1,Unchanged
0.021913638794432,-0.173544851544308,0.113,0.225,1,Unchanged
0.0219437439723114,-0.240324930007554,0.139,0.279,1,Unchanged
0.021983621656136,-0.790707154356238,0.035,0.287,1,Unchanged
0.0220022485729469,-0.0476930713663105,0.122,0.14,1,Unchanged
0.0221106213174422,-0.102928809573573,0.13,0.177,1,Unchanged
0.0221419320198993,-0.139465932885015,0.096,0.186,1,Unchanged
0.0221512140198537,-0.258297857155405,0.235,0.369,1,Unchanged
0.0222025491543834,-0.170741170706059,0.139,0.242,1,Unchanged
0.0222368186533443,-0.115958027937697,0.096,0.172,1,Unchanged
0.0222848425529253,-0.292399145022693,0.322,0.373,1,Unchanged
0.0222962103551127,0.010962156954411,0.113,0.124,1,Unchanged
0.0223802354918593,-0.261218846466695,0.226,0.352,1,Unchanged
0.0223898657637986,-0.0524592241655936,0.148,0.15,1,Unchanged
0.0224152905887721,0.129698825024597,0.174,0.088,1,Unchanged
0.0224593246526449,-0.112627187670781,0.113,0.165,1,Unchanged
0.0224810114541545,-0.079778757212972,0.122,0.158,1,Unchanged
0.0225063168250659,-0.256216900418436,0.209,0.346,1,Unchanged
0.0225397782442192,-0.179878424141237,0.122,0.247,1,Unchanged
0.0225512526379388,-0.0517837962442761,0.087,0.142,1,Unchanged
0.022551254940362,-0.211135806774955,0.148,0.258,1,Unchanged
0.0225796428919103,-0.115550582877547,0.104,0.174,1,Unchanged
0.0226691131600762,-0.176061502639323,0.139,0.228,1,Unchanged
0.0226899325485869,-0.215188724203702,0.157,0.262,1,Unchanged
0.0227240647821561,-0.113602311088026,0.104,0.172,1,Unchanged
0.0227326754463792,-0.163479382529451,0.096,0.209,1,Unchanged
0.0227426566000838,-0.115550582877547,0.104,0.171,1,Unchanged
0.022745096817832,-0.100396260081667,0.191,0.186,1,Unchanged
